,property_type_Apartment,property_type_Hotel,property_type_House,property_type_Other,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,host_response_rate,latitude,longitude,accommodates,bedrooms,beds,price,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_since_years,TV with standard cable,Oven,Security cameras on property,Hair dryer,Hangers,Elevator,Hot water kettle,TV,Breakfast,Cleaning available during stay,Luggage dropoff allowed,Dryer,Shower gel,First aid kit,Bed linens,Pool,Essentials,Building staff,Carbon monoxide alarm,Crib,Lock on bedroom door,Washer,Heating,Pets allowed,Patio or balcony,Bathtub,Free street parking,Dishes and silverware,Paid parking on premises,Kitchen,Refrigerator,Fire extinguisher,Dining table,Free parking on premises,BBQ grill,Clothing storage,Paid parking off premises,Coffee,Smoke alarm,Iron,Dedicated workspace,Extra pillows and blankets,Keypad,Cooking basics,Microwave,Private entrance,Self check-in,Shampoo,Hot water,Stove,Host greets you,Single level home,Gym,distance_from_MRT,distance_from_Bus,distance_from_Mall,distance_from_School,distance_from_Food,distanceCluster
214,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.98,1.28283,103.84486,8,1,8,58.0,0,38,4.51,4.51,4.19,4.81,4.68,4.92,4.59,8,False,False,False,True,True,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,True,True,False,True,False,False,True,False,False,True,True,False,True,False,False,2.8313547695581023,0.0919328323168656,0.7015045459146465,0.314215832756905,0.0365404183094692,2
215,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.98,1.28426,103.84442,8,1,8,59.0,0,21,4.43,4.81,4.19,4.81,4.86,5.0,4.67,8,False,False,False,True,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,True,True,False,True,False,False,2.8300279895439933,0.0910253625811919,0.5621186262285067,0.4392659217838519,0.0205772443425239,2
216,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2802,103.8507,3,1,1,211.0,365,10,4.2,4.2,4.6,4.4,4.4,4.8,4.2,8,True,True,False,True,True,True,False,True,False,False,False,True,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,True,True,False,True,True,True,True,False,True,True,True,True,False,False,True,2.3660622976526184,0.144366007355357,1.0999388800143228,0.3981083951139569,0.0437812967507155,2
217,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.28199,103.85358,6,2,2,461.0,365,20,4.75,4.6,4.7,5.0,5.0,4.95,4.45,8,True,True,False,True,True,True,False,True,False,True,True,True,False,True,True,True,False,False,True,True,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,True,False,True,False,True,True,False,False,True,True,True,False,False,True,1.9891057756364023,0.0639593827467284,1.133253846820738,0.6794592531916978,0.0520105793798354,4
218,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.98,1.39021,103.85452,2,1,2,270.0,0,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4182877485889376,0.232235016200678,6.719430846874387,1.2756250997225946,1.1153566498545104,3
219,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.98,1.3072,103.90167,2,1,1,89.0,0,215,4.84,4.9,4.94,4.91,4.93,4.73,4.8,8,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,1.4077723294936422,0.2014400114511041,0.4843469820695211,0.3492069805475379,0.1998036439800922,0
220,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.31131,103.87242,4,1,4,85.0,44,45,4.51,4.53,4.36,4.91,4.89,4.84,4.62,8,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.1214520835585299,0.086930086739132,2.27844772426862,1.122315949734163,0.0210069297393029,0
222,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9,1.28313,103.84356,7,1,7,415.0,310,3,4.67,4.67,4.33,5.0,5.0,5.0,5.0,10,False,False,True,True,True,False,False,True,True,False,True,True,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,2.9578669058740794,0.1204994203507356,0.7146601812877805,0.3887847317549592,0.0039782793775353,4
223,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.98,1.34589,103.74904,6,3,5,80.0,0,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,8,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.3574557791117145,0.1114936656511895,12.378413157631012,3.3935962144894005,0.3355032842878435,1
224,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.32205,103.84122,3,1,2,127.0,365,8,3.88,4.0,3.63,4.71,4.71,4.57,4.29,8,False,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,3.5489565531333334,0.0954149478581881,2.7506094990061087,0.7239518594927346,0.0716456609404254,0
225,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.29673,103.8574,4,1,2,259.0,365,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,8,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,1.4183361596459936,0.0637692195191632,0.7890185403532273,0.7739282092294194,0.0578569319925682,2
226,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.98,1.28535,103.85062,1,1,1,51.0,365,23,4.17,4.32,4.0,4.27,4.45,4.73,4.45,8,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,2.135132976624732,0.1665653042557658,0.6390041970855058,0.5315261565775337,0.1018189382784637,2
227,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.98,1.28656,103.8482,2,1,2,103.0,364,2,4.0,5.0,4.0,5.0,5.0,5.0,5.0,8,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,2.359537743183263,0.0793582808273107,0.3521587194139898,0.3237900021624921,0.0290737303546275,2
228,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.98,1.28775,103.85017,2,1,1,79.0,364,26,4.5,4.71,4.43,4.71,4.79,4.79,4.54,8,False,False,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,2.1183738388220648,0.2112210526421991,0.4648425754239535,0.3780346345282389,0.0700911104532568,2
229,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.98,1.42591,103.8495,2,1,2,80.0,0,1,0.0,4.8,4.69,4.93,4.95,4.88,4.6,8,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.65441824378556,0.0589419008342153,10.716806016347633,1.191961017934913,0.4092614547949403,3
230,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.3117,103.86028,1,1,1,78.0,242,61,4.52,4.49,4.61,4.77,4.85,4.57,4.3,9,False,False,True,True,True,False,False,False,False,False,True,False,True,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,1.229633490985337,0.1384926451697721,1.7452102764275883,0.9138371540594198,0.016222128677735,0
231,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.98,1.31458,103.85076,16,1,2,47.0,362,34,4.03,4.32,3.68,4.38,4.41,4.41,4.09,8,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,2.3136990734871024,0.107428306384136,1.707542738914788,0.6272511728221543,0.031751717421448,0
232,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.29672,103.8572,6,2,2,259.0,365,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,8,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4379471423638055,0.0461147384972012,0.7686452294965617,0.7685461522303174,0.0443612687172935,2
233,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.98,1.33284,103.87767,2,1,2,56.0,0,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,8,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1.9131094184777788,0.1039019795292636,1.023477204711782,1.4087639284979974,0.1272884997241874,0
234,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.34842,103.74679,1,1,1,259.0,180,27,4.76,4.72,4.76,4.79,4.76,4.79,4.71,8,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,0.3192870643897812,0.184839212629338,12.72580997142938,3.2498696161632368,0.3100318906428002,1
235,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.30959,103.87369,5,1,5,105.0,44,34,4.44,4.5,4.29,4.79,4.85,4.65,4.53,8,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0.3344732185980375,0.1343463773896418,2.49493016289242,1.0996498936383052,0.1513770801871173,0
236,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.30975,103.87248,6,1,6,125.0,44,8,4.0,4.5,4.5,4.75,4.75,4.63,4.25,8,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.2292180787545277,0.1224976330552404,2.4502163324836954,1.1999824265736518,0.1056500673253395,0
237,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.31106,103.87212,7,1,7,145.0,44,15,4.6,4.73,4.53,4.86,4.86,4.71,4.71,8,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.0979223629218024,0.0435145756506594,2.29980246633039,1.1643197492545698,0.0484131270870986,0
238,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.31103,103.87422,8,1,8,165.0,44,9,4.67,4.78,4.0,4.56,4.78,5.0,4.78,8,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3239543151410552,0.0579258686810349,2.3543413965282047,0.9604902918856104,0.030571348358036,0
239,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.31161,103.8741,8,1,8,200.0,44,1,4.0,4.0,3.0,5.0,5.0,5.0,4.0,8,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3073631486340288,0.0982863320322707,2.2886308304290783,0.940097857044703,0.0403895307281018,0
240,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.30976,103.87371,7,1,7,165.0,44,4,4.5,4.5,4.5,4.75,4.75,4.75,4.5,8,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.3248177880804272,0.1153582316270751,2.4770408822276684,1.0865590535502614,0.1346146584373325,0
242,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.34729,103.72103,1,1,1,50.0,152,29,4.86,4.93,4.93,4.96,4.93,4.62,4.79,8,True,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,0.3401008943145975,0.1084438031243612,15.305052733674076,1.113269574646924,0.2516567238988448,1
243,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.98,1.43965,103.82345,2,1,1,133.0,365,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1.1157333572068742,0.1965099970812566,13.03637790793164,2.145343687405367,0.2041010693108239,3
244,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.98,1.43992,103.82355,2,1,1,133.0,365,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0914337437680712,0.1686032814587275,13.059830549018123,2.145140731214682,0.1729953292021448,3
245,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.31036,103.93592,1,2,2,53.0,2,95,4.75,4.82,4.81,4.91,4.85,4.67,4.72,9,False,True,False,True,True,True,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,True,False,True,False,False,1.6415003793757157,0.2793655393510407,3.7216688896565335,0.9042490208247989,0.5492949119263278,0
246,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.35165,103.75409,1,1,1,88.0,365,8,4.38,4.5,4.38,4.5,4.63,4.88,4.13,8,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,0.577314478257416,0.0660650047363419,12.173273605972796,3.679892044636152,0.0588878728780485,1
247,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,1.2839300000000002,103.84335,1,1,1,69.0,331,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,10,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,True,False,True,False,True,True,True,False,False,True,True,False,False,False,2.954478548644621,0.0394769125827053,0.6455093227948813,0.4517005149485071,0.0286497752884254,2
248,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.98,1.28549,103.83457,2,1,1,300.0,365,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,8,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,2.0323211214736228,0.0964499619264828,1.348304299138109,0.6119321262741267,0.023317841795251,4
249,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.81,1.28019,103.85334,1,1,1,130.0,364,0,4.72,4.8,4.69,4.93,4.95,4.88,4.6,8,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,True,False,False,False,True,2.1211055325530404,0.1177354153880379,1.2621938168781537,0.6749795137715539,0.0140190461892262,2
250,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.449275,103.79026,2,1,1,100.0,90,25,4.48,4.56,4.52,4.8,4.76,4.36,4.44,8,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,True,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,1.528745693422363,0.2849524524128297,15.73123886019644,5.805618278155917,0.1482332131863488,3
