,host_response_rate,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bedrooms,beds,price,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_since_years,TV with standard cable,Oven,Security cameras on property,Hair dryer,Hangers,Elevator,Hot water kettle,TV,Breakfast,Cleaning available during stay,Luggage dropoff allowed,Dryer,Shower gel,First aid kit,Bed linens,Pool,Essentials,Building staff,Carbon monoxide alarm,Crib,Lock on bedroom door,Washer,Heating,Pets allowed,Patio or balcony,Bathtub,Free street parking,Dishes and silverware,Paid parking on premises,Kitchen,Refrigerator,Fire extinguisher,Dining table,Free parking on premises,BBQ grill,Clothing storage,Paid parking off premises,Coffee,Smoke alarm,Iron,Dedicated workspace,Extra pillows and blankets,Keypad,Cooking basics,Microwave,Private entrance,Self check-in,Shampoo,Hot water,Stove,Host greets you,Single level home,Gym
678,0.9,Outram,Central Region,1.2846,103.8433,Hotel,Hotel room,2,1.0,1.0,135.0,235,3,3.67,4.33,3.33,4.67,5.0,5.0,4.33,10,False,False,True,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False
680,0.0,River Valley,Central Region,1.29614,103.83546,Apartment,Private room,1,1.0,1.0,148.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,False,False,False,True,True,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False
681,0.81,Downtown Core,Central Region,1.28205,103.85306,Apartment,Private room,1,1.0,1.0,65.0,209,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True
682,0.8,Outram,Central Region,1.2848,103.84137,Apartment,Private room,1,1.0,1.0,48.0,331,3,5.0,5.0,4.67,5.0,5.0,5.0,4.67,7,False,True,False,True,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,False,False
683,0.8,Outram,Central Region,1.28304,103.84315,Apartment,Private room,1,1.0,1.0,57.0,332,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,False,False
684,0.0,Bukit Batok,West Region,1.3614,103.76444,Apartment,Private room,2,1.0,2.0,50.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,False,False,False,False,True,True,False,True,True,False,False,True,False,True,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
685,0.0,Bukit Timah,Central Region,1.33463,103.80969,Apartment,Private room,2,1.0,1.0,47.0,88,100,4.79,4.88,4.86,4.92,4.95,4.29,4.84,6,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,True,True,True,False,True
686,0.67,Novena,Central Region,1.32165,103.84119,House,Entire home/apt,3,1.0,8.0,97.0,365,1,1.0,3.0,1.0,1.0,3.0,4.0,1.0,7,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False
687,0.8,Kallang,Central Region,1.31141,103.8566,Apartment,Private room,1,1.0,1.0,69.0,331,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7,True,True,False,False,True,False,False,True,False,False,True,True,False,False,True,True,True,False,False,False,True,True,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,True,False
688,0.81,Downtown Core,Central Region,1.28622,103.85473,Apartment,Private room,1,1.0,1.0,90.0,365,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,False,False,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True
689,0.8,Kallang,Central Region,1.30852,103.86103,Apartment,Private room,1,1.0,1.0,99.0,331,4,4.25,4.0,3.5,4.75,4.5,4.25,4.0,11,True,True,False,True,True,False,False,True,False,False,True,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,True,False
690,0.9,Kallang,Central Region,1.30895,103.86149,Apartment,Private room,1,1.0,1.0,59.0,331,1,4.0,5.0,4.0,5.0,5.0,5.0,5.0,10,True,True,False,True,True,False,False,True,False,False,True,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,True,False
691,0.8,Kallang,Central Region,1.3097,103.8617,Apartment,Private room,1,1.0,1.0,59.0,331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,True,True,False,True,True,False,False,True,False,False,True,True,False,False,True,True,True,False,False,False,True,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,True,False
692,0.0,Bukit Timah,Central Region,1.33253,103.78883,Apartment,Entire home/apt,6,3.0,3.0,220.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,False,False,True,False,True,False,False,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True,True,False,False,True,True
693,0.0,Bukit Timah,Central Region,1.33048,103.78882,House,Entire home/apt,5,1.0,1.0,140.0,0,1,5.0,5.0,5.0,5.0,5.0,3.0,5.0,6,True,True,True,True,True,False,False,True,True,True,True,True,False,False,True,True,True,True,False,True,False,True,False,False,True,True,False,True,True,True,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,True,True,True,True,True,False,True,True
694,1.0,Rochor,Central Region,1.29806,103.85257,Apartment,Entire home/apt,2,1.0,1.0,175.0,0,10,5.0,4.9,4.8,5.0,5.0,4.8,4.6,6,True,False,True,True,True,True,False,True,True,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,False,True,False
695,1.0,Rochor,Central Region,1.29806,103.85257,House,Entire home/apt,2,1.0,1.0,247.0,8,13,4.85,4.92,4.92,4.92,5.0,4.92,4.62,6,True,False,True,True,True,True,False,True,True,True,True,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,False
696,1.0,Rochor,Central Region,1.29806,103.85257,House,Entire home/apt,2,1.0,1.0,175.0,0,19,4.95,5.0,4.95,4.89,4.89,4.95,4.68,6,True,False,True,True,True,False,False,True,True,False,False,False,False,False,True,False,True,True,False,True,False,False,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,False,False
697,1.0,Rochor,Central Region,1.29806,103.85257,Apartment,Entire home/apt,2,1.0,1.0,200.0,0,31,4.97,4.97,4.97,5.0,4.97,4.94,4.84,6,True,False,True,True,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,False
698,1.0,Rochor,Central Region,1.29806,103.85257,Apartment,Entire home/apt,2,1.0,1.0,200.0,0,9,4.89,4.89,4.89,5.0,4.89,5.0,4.67,6,True,False,True,True,True,True,False,True,True,False,True,True,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True
699,1.0,Rochor,Central Region,1.29806,103.85257,Apartment,Entire home/apt,2,1.0,1.0,200.0,0,9,5.0,4.89,5.0,5.0,4.89,4.78,4.44,6,True,False,True,True,True,True,False,True,True,True,True,True,False,False,True,False,True,True,False,True,False,True,True,False,False,True,False,True,True,True,True,True,False,False,False,False,False,False,True,True,True,True,False,True,True,True,True,True,True,True,False,True,True
700,0.0,Choa Chu Kang,West Region,1.37776,103.73604,Other,Shared room,1,1.0,1.0,67.0,0,1,4.0,5.0,5.0,5.0,5.0,4.0,5.0,6,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
701,0.0,Novena,Central Region,1.32161,103.84791,Apartment,Entire home/apt,4,2.0,2.0,225.0,88,2,5.0,5.0,5.0,5.0,5.0,4.0,5.0,6,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True,False,True,True,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,True,True,False,False,True
702,0.81,Downtown Core,Central Region,1.28484,103.85875,Apartment,Private room,1,1.0,1.0,57.0,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True
703,0.81,Downtown Core,Central Region,1.28875,103.85302,Apartment,Private room,1,1.0,1.0,68.0,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True
704,0.81,Downtown Core,Central Region,1.28525,103.8529,Apartment,Private room,1,1.0,1.0,80.0,364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,False,False,False,True,True,True,False,True,False,False,False,True,False,False,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,True
705,0.8,Outram,Central Region,1.28412,103.84245,Apartment,Private room,1,1.0,1.0,69.0,331,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,False,True,False,False,True,True,False,False,False,False,True,True,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,True,False,True,True,True,True,True,True,False,True,True,False,False,False
706,1.0,Rochor,Central Region,1.30103,103.85222,Apartment,Private room,2,1.0,1.0,75.0,28,1,5.0,4.0,3.0,5.0,5.0,5.0,5.0,6,False,False,False,False,True,True,False,False,False,False,False,True,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,True,True,True,True,True
707,0.0,Kallang,Central Region,1.31672,103.8597,Hotel,Private room,6,1.0,6.0,144.0,0,3,4.5,4.0,4.0,4.5,4.5,4.0,4.5,7,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
708,1.0,Downtown Core,Central Region,1.27528,103.84398,House,Entire home/apt,2,1.0,1.0,141.0,0,10,5.0,5.0,4.4,4.9,5.0,5.0,4.7,7,False,False,False,True,True,True,False,True,False,False,False,True,False,False,True,True,True,True,False,True,False,True,True,True,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,True,True,True,True,True,True,False,False,True
709,0.0,River Valley,Central Region,1.29514,103.83672,Apartment,Private room,1,1.0,1.0,148.0,87,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,True,False,False,True,True,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
710,1.0,River Valley,Central Region,1.29867,103.83666,Other,Hotel room,2,1.0,1.0,187.0,352,10,4.22,3.89,4.44,4.89,4.33,4.78,3.89,6,True,False,False,True,True,True,False,True,False,False,True,True,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True
711,1.0,Kallang,Central Region,1.31351,103.85355,Other,Private room,2,1.0,1.0,46.0,342,89,4.61,4.71,4.73,4.78,4.87,4.84,4.54,8,False,False,False,True,True,False,False,True,False,False,True,True,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False,False,True,False,False,True,False,False,False,False
712,0.0,Bukit Merah,Central Region,1.28455,103.83142,House,Entire home/apt,3,2.0,2.0,350.0,0,27,4.93,4.96,4.81,4.96,4.96,5.0,4.89,9,False,True,False,True,True,False,False,False,False,False,True,True,False,True,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,False,True,True,True,True,True,False,False,False
714,0.8,Rochor,Central Region,1.30161,103.8596,Hotel,Hotel room,1,1.0,1.0,96.0,364,207,4.68,4.83,4.57,4.88,4.9,4.86,4.71,6,False,False,False,True,True,False,False,False,True,False,True,True,False,True,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False
